X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20
0.27424,-0.26110,-0.07579,1.16342,-2.87150,-0.48205,-1.82468,-1.12235,2.34977,0.59304,0.99045,-0.10633,0.73340,-1.71512,1.02106,-0.85589,-0.58879,0.57307,0.33802,0.07393,-1.27725,0.07218,0.97671,-0.58614,1.22934,-0.83349,0.00414,1.49712,-0.73457,1.23093,1.85101,0.23366,-0.58119,-0.73878,1.38076,1.36719,1.39750,-0.02128,0.94411,-0.07516,-0.78536,1.13859,1.69624,-1.04109,-1.11176,0.04093,0.97854,-1.05425,0.21922,-0.62932,0.63555,-0.82879,0.80278,-0.15671,-0.87136,0.03125,-1.93245,-0.62258,0.36986,-1.95808,-2.59799,-2.51888,1.41871,0.03084,-0.57099,0.98784,-0.50622,0.33186,0.09561,-0.47357,0.25452,0.67220,-0.14224,-0.40407,-0.26740,-2.27163,0.27780,-1.17338,0.55315,-0.08985,0.11035,0.75164,-0.81247,0.32516,0.23444,-0.20583,-0.93853,0.61838,0.78282,0.07145,-1.02052,-0.51972,-0.04734,0.73686,-1.45876,-0.53106,-0.41438,-0.16922,-1.28550,-0.20785,0.31847,0.29378,-1.72508,0.13936,-0.40002,1.16684,0.81723,-1.80957,0.89645,0.68102,1.93893,-0.55550,-1.21969,-1.11291,-0.15480,-1.01834,-0.45601,-1.45024,0.28412,0.36621
0.36655,0.20707,0.10454,-1.43766,-1.02260,0.80185,0.52989,0.39096,-0.60147,0.76085,-0.32719,1.16370,-0.78938,-0.46385,-0.19455,0.84695,-0.11678,0.10951,-0.38676,0.25499,-0.11425,-0.81689,0.10413,0.10665,2.20010,-0.58277,-0.83323,0.23856,-1.05419,-1.09652,-1.39704,-0.73331,-0.80802,-1.24916,-0.27930,-2.29604,0.44852,-0.53610,-0.44801,0.56598,0.47479,-0.60516,0.51285,1.51974,-1.08447,0.76623,-1.08763,1.14666,-0.72297,-0.79629,1.07510,0.66983,-0.64364,0.13540,-0.64500,-1.52258,0.23591,-0.41975,-0.86516,1.42776,-0.93027,0.14539,1.17140,-0.14668,-0.76956,0.29168,0.38563,0.96355,1.99821,-0.45938,0.16105,-1.42935,0.72135,0.26115,-0.11217,-0.61649,-0.34247,0.23448,-1.06650,-0.32030,0.02491,-1.54981,-0.93133,-0.70574,1.60835,-0.84252,-0.06300,-1.06981,-0.72830,-1.44747,0.68804,-1.28389,0.90506,0.50902,0.00124,0.95343,2.92970,0.38998,-1.10066,1.60180,-0.54259,-1.56944,0.31819,1.23835,-1.25228,-0.44908,-0.66967,1.66046,0.27680,-1.20541,0.69870,1.24157,0.94340,1.00912,0.14976,-0.89579,-1.53106,1.01293,-0.45244,-0.67499
1.31989,1.23656,-0.68574,1.30534,-1.67416,0.52648,0.30703,1.12718,0.35315,-0.25364,-0.12273,2.44259,0.04958,0.66754,-2.10492,-0.86357,0.41004,-1.52890,0.57648,-0.72518,-0.98096,-0.76111,1.57043,0.29180,-0.85819,0.74558,0.81901,-0.42298,0.94914,1.17924,0.78152,-0.63021,-1.24480,-1.65864,-0.71194,-0.28659,-0.32273,-0.03539,1.61266,-0.36838,0.05248,-1.78584,2.29101,-1.33539,-0.77862,0.70724,0.26966,1.59248,0.71392,-0.09698,0.97205,1.10353,-0.62476,0.99013,-0.15911,-0.12557,0.18866,-0.44413,-0.37313,1.07559,-1.55039,-1.14805,0.76607,0.03466,0.92926,0.35639,-1.46973,0.11825,0.62016,0.25644,-0.47050,-0.40527,-0.52284,-1.29683,-1.32888,0.37676,-0.85621,0.56492,-0.68987,-1.39021,-0.38525,2.18396,-0.02097,0.60222,0.13006,-1.40877,1.44717,-0.25168,-1.27370,-0.54002,-0.17237,0.70293,-0.65819,2.73218,-0.83304,0.62962,-1.91317,-0.20959,0.41593,-1.16440,0.45548,-0.37394,-1.84683,0.34229,-0.87203,0.29756,0.11114,0.14403,0.99497,-2.04429,0.67086,2.53549,1.02001,-0.26154,-1.42869,-0.52989,-0.74832,1.37906,-1.54358,1.47467
-0.13855,0.00833,2.08456,-0.35749,-0.97731,0.50625,0.46629,-0.04626,-0.24010,0.94543,-0.80833,-0.34564,-0.56214,1.16836,0.25189,-1.10629,-1.00084,1.92991,1.12292,0.82091,-0.03958,1.48875,-1.18463,0.71717,-0.41996,-0.23579,0.71611,-0.18480,-0.48138,-0.46418,-1.92015,0.83918,-1.06932,1.89161,-0.31915,1.40012,-1.83172,0.72972,0.89675,1.28878,-1.43310,-0.67754,0.63771,0.12401,0.22328,-0.36578,1.57233,2.51247,0.09576,0.46209,0.00366,1.22460,0.85992,-1.08560,-0.54811,-0.97528,2.78986,0.57275,-0.52817,-0.75165,0.79588,0.96177,0.88949,-0.31450,0.25427,0.09077,-1.05763,-0.90946,0.49378,0.21752,0.50101,0.69048,1.56639,-0.72967,0.65434,0.73066,-0.30682,0.12299,-0.37677,2.24878,0.11009,0.49598,-0.18136,-0.52508,-1.42364,1.06042,0.76420,-0.30666,-0.85489,0.13624,-0.45846,-0.22729,-1.23198,0.24995,0.30369,1.10613,-0.17408,-0.41887,-1.54596,1.19030,-0.13461,-0.49591,1.61780,0.41015,0.58756,0.18203,-0.71379,-1.16056,0.03648,-0.05332,-0.01695,-0.11082,0.93731,-0.35946,0.90045,0.93477,0.94746,-0.30233,1.14361,-0.03741
0.67109,-0.78691,-0.87197,0.21279,0.82881,0.09125,1.47348,0.05627,-0.02348,0.66577,1.25716,-1.27220,-1.16482,-0.25012,3.18782,-0.28556,-0.19925,0.68533,1.01412,0.15797,0.99720,-1.22886,-0.83140,1.13238,0.00612,-1.20694,-1.31150,-0.85339,-0.03307,0.58905,-0.34229,0.45244,-0.48964,1.25731,2.71237,-0.31154,0.43679,0.40245,0.07945,0.63292,0.58232,-0.44724,1.37857,0.17706,-0.45602,2.48288,-0.09221,0.26936,0.16746,-0.14780,0.38835,-0.87526,0.62806,-1.79337,-1.23096,1.68415,-1.23749,-2.02452,-1.14001,1.90688,-1.81467,-1.03453,-1.36764,-0.16457,-0.47605,-0.54546,1.83769,-1.19262,-0.03629,0.36471,-0.95732,0.37725,-0.36025,0.45794,-0.04518,-2.02789,1.28267,2.02091,-0.26533,-0.94865,1.46355,1.97437,-0.09068,-0.26371,-0.13268,-1.67426,-0.29918,1.77395,-0.10775,-1.05570,0.51762,-0.65353,-0.05336,-1.28479,-0.92933,0.75366,0.08023,-0.86015,0.16335,-0.62101,-2.00181,0.54927,-2.14379,0.57000,1.85665,1.33627,-0.08821,-0.05810,0.34192,-0.70181,-0.38970,0.02510,-0.53906,1.38320,0.81406,-0.17217,0.09754,-2.78804,0.59352,2.21309
-1.99554,-0.85573,1.51797,0.90382,-0.52766,-0.40660,0.06079,0.51757,1.21211,-0.46631,-1.56384,0.11192,-0.49667,-1.24544,0.26433,-0.23617,0.20814,-0.81484,0.51231,-1.30938,-0.79547,-0.27247,1.79482,0.74947,1.00632,1.36047,3.56405,0.00068,1.42250,1.18568,0.91929,1.87304,-0.47158,-0.46480,0.32931,-0.10044,0.27680,1.54649,-0.51375,-0.33318,0.27651,-0.20593,-1.85558,-0.60210,0.61796,1.46102,-1.12908,-1.07852,0.02175,-2.18215,-0.48768,-1.75408,1.39820,-0.78177,1.70908,1.01606,-0.61584,-1.13584,-0.14114,-0.12333,0.33441,-0.84220,0.83776,0.36954,-0.38191,-0.79416,-0.27856,-0.79562,0.12931,0.10258,0.22367,1.69389,-0.08902,1.10873,0.27470,-0.24226,-0.11727,-0.05300,0.19799,-1.01391,-1.40665,0.70434,0.92563,0.70215,0.11545,0.73254,0.70899,0.81694,-0.81320,-1.11131,-0.35134,-0.03133,-0.22612,-1.91260,1.74104,-0.24503,0.13444,1.15489,-2.34970,-0.51979,0.37276,-0.03452,-0.68635,-0.54180,-0.92349,0.50066,0.80480,0.62099,0.44122,2.89570,-0.60216,-0.26348,-0.40227,0.63432,-0.57859,1.58690,1.28116,-0.19716,0.86913,0.17559
-0.35413,0.81063,1.23612,-0.41881,1.18858,2.20658,0.02565,0.77723,-0.60535,0.01142,-0.13380,0.70000,1.18446,-0.04487,1.52716,1.54432,0.72211,-0.43958,-0.61221,-0.81129,0.80356,-1.24676,0.67960,-1.14238,0.76838,0.01919,1.31781,1.10253,1.43755,1.67609,0.10774,-1.12620,-1.11603,-2.05251,-1.16905,0.15250,-0.59351,-0.16601,0.41991,-0.33256,-1.02515,-0.03188,-0.83894,-0.29380,1.27447,-0.27456,1.79217,1.39085,-0.58989,-1.17374,-0.10299,1.09566,-0.45532,0.93394,1.26632,-0.75458,-0.64615,0.65016,0.19128,-0.76321,-0.36753,-0.08473,-1.47435,0.86490,-0.51805,-3.02185,-0.11161,-0.71737,1.81017,-0.59207,-1.06899,0.39921,-0.62465,-0.73334,0.53993,-1.03268,-1.43162,1.68540,0.50218,-0.27467,0.00544,0.55184,0.99728,-0.80186,0.33852,-0.52314,-0.19666,0.16992,0.05768,0.67914,0.50819,-1.45875,-1.32479,-0.35611,1.84456,-0.81514,-0.22891,-0.62110,-0.52349,0.21183,-0.05124,-0.30605,1.62447,0.28388,-1.75895,0.08674,1.92753,0.07695,-1.10735,1.22944,-0.58314,0.76034,-0.38355,-0.66736,-1.79552,-0.67992,0.83594,1.07993,0.22755,0.66408
-0.45846,-1.49600,-0.91445,0.76485,-1.31217,-1.43568,-0.68670,0.72647,-0.21708,-0.47470,0.08645,-1.63652,0.46636,0.45218,-0.45802,1.00897,-1.15587,1.19063,0.17224,-0.34171,-0.06848,-0.13606,1.24868,-1.13789,-0.71943,0.99563,-0.59185,0.86118,1.70887,-0.36202,0.61970,-1.12098,0.72331,0.23310,0.49295,-0.56592,-1.68510,0.50547,-2.03827,-0.34596,1.04665,0.21181,2.01107,0.99772,-0.72558,0.02806,-0.02347,-1.48157,-0.95223,-0.59830,-2.04760,0.00500,-0.21494,-1.70596,0.46505,0.64304,0.27439,-0.38737,0.61436,0.74046,0.29547,-0.89377,0.36779,1.29048,-0.63415,2.22744,-0.63187,0.08664,-0.62425,0.24529,-1.68195,-0.68524,-1.06256,0.21120,0.99945,0.62898,-2.32977,1.99326,0.21373,-0.81948,0.16058,0.21311,-0.56511,0.15355,-0.68997,-0.42227,-0.69575,-1.47448,0.21342,0.53232,0.53548,0.77038,0.33139,-0.52448,0.88713,-1.31456,-0.88940,-1.04777,1.14280,1.02257,-0.70762,1.48732,-1.05505,0.52270,-0.18894,-0.19653,1.54003,0.37203,-0.89862,0.35520,-0.00558,0.39419,-0.93313,1.12317,-0.50389,-0.69770,1.00754,-0.35707,0.14894,0.56256
-0.59235,0.35823,0.21781,1.89536,1.90595,-0.48140,1.04034,0.36480,-1.41662,-0.70743,2.37013,0.29652,0.97722,-0.14809,-0.59149,0.00936,-0.33653,-1.40865,-1.01296,0.68900,-0.39318,-0.00234,0.21684,0.27114,1.07141,-1.05004,0.56214,0.71541,0.97652,-1.46841,0.21360,1.81356,-0.14570,0.51709,0.82110,-0.94796,1.77858,0.50178,0.44567,-1.70211,0.89939,0.52447,1.68655,-0.33414,-1.05990,-0.69292,-0.48040,-1.03998,1.28604,1.37619,-0.24341,-0.42922,-1.77652,0.71697,1.70968,-0.62623,-0.07608,0.37157,1.70476,0.21171,0.18292,0.18331,-1.33447,-1.32562,-0.84223,1.06068,-0.43458,-0.49717,-0.49506,-0.12842,1.59341,-0.27898,-0.75232,0.09753,1.72019,-0.50295,-1.16026,-0.48367,0.04474,0.73825,0.98141,-1.04235,-0.83564,-0.36846,0.67481,-1.26566,-0.61651,-0.60765,1.02615,0.47659,0.91716,1.26709,-0.28887,-1.20067,-1.06907,-1.78897,-0.46789,-0.46939,0.84453,0.04076,0.40353,0.24598,-0.37547,0.36386,-0.59788,0.14631,2.73975,0.17647,-2.10099,-0.03220,0.91561,-2.11440,0.04036,0.32754,0.28161,-1.14469,-0.28585,-0.30304,-1.38873,1.32105
0.25393,-0.48867,-0.30429,-0.62497,2.01143,1.48434,0.52594,1.29552,0.76503,0.17419,-1.45800,-0.27324,-0.37288,-1.07653,-1.55829,0.48478,0.22526,-1.08551,-0.74943,1.13638,-0.84044,0.14357,-0.22790,0.46714,-0.80722,0.08900,0.16468,0.18961,0.04590,0.45471,2.05772,2.67786,-0.69538,-2.28384,0.62369,0.27060,1.01271,0.29091,0.00243,1.11263,1.37565,-1.35735,-0.75696,-0.12916,0.02803,-0.22932,0.45739,0.97575,1.72008,0.59330,-0.88702,-0.18720,-0.04176,0.53151,0.44907,1.89490,-0.42746,0.32199,2.31137,-0.65222,0.13237,-1.02280,0.17320,-0.66565,0.98369,0.12992,-1.05674,0.92616,0.25429,1.00068,-1.11656,0.25608,0.82986,-0.36568,-1.13582,-0.04852,1.20607,1.10094,-0.52075,-1.35823,-0.40770,-0.44926,0.49538,-0.14985,-0.84398,1.06476,0.13393,0.45344,-1.69693,-2.40816,-1.38100,-0.47480,0.57952,-2.39345,1.61631,0.19386,1.26722,-0.96976,0.55525,0.11317,0.63862,-0.05041,-0.64968,0.96086,-0.89122,-0.45482,-0.23951,-0.98088,1.11367,-0.76719,-1.58750,0.02065,0.33208,1.91521,-0.44137,1.09065,-0.41269,0.09261,0.73207,0.94770
-0.08020,-0.30469,-0.47888,0.75003,0.02998,-0.54857,0.11539,-0.64309,-0.55338,-1.51223,-0.40647,0.42181,0.00354,1.89533,2.62982,-0.49265,-0.87605,1.19252,0.35723,1.11137,0.30831,-0.22364,-0.22676,0.39253,-0.20218,1.17116,-1.29150,1.17535,-1.95791,0.23641,-0.34418,-1.49183,-2.14141,-1.06346,0.03669,-0.52229,-1.07050,1.33969,-1.23890,0.65901,-0.79133,-1.09515,-0.54396,0.59390,-1.44436,0.29240,-0.93551,-0.71776,0.39344,2.26051,-0.94455,0.66816,-0.27839,-0.48046,1.12976,-0.81977,-1.13345,0.39748,1.58000,0.81725,-1.42784,-0.66924,1.07105,1.67230,0.17833,-0.65128,1.61983,-0.02451,-0.55551,-0.78827,-1.16159,2.79209,1.48683,-0.60617,1.69815,0.51794,0.46546,-0.69495,-0.60773,-0.03880,-1.88983,-0.46810,0.07438,1.26694,-0.69955,0.77681,-2.07491,1.20849,-0.85487,0.08774,0.42894,0.18656,-0.09307,-1.25655,-0.78694,1.00911,-0.60010,-0.18924,-1.48002,0.93327,-1.44788,-2.32861,-0.57905,1.63477,0.73621,1.29611,-2.18317,-0.05119,-0.64378,-0.59126,-1.75086,0.72445,0.15625,-1.62722,0.98179,0.22757,0.98672,-1.38790,1.27859,-0.34060
-0.54114,0.50708,-0.60043,-2.47143,-0.91756,-1.29237,1.07458,-0.55752,-0.53002,-1.07726,0.13595,-0.69070,0.96971,0.37013,-0.62407,0.84995,-0.07586,0.09346,-1.48313,-0.07974,0.23876,1.31286,-0.81653,2.26350,0.51823,-1.45315,-0.83899,1.38258,1.24067,0.09743,0.11373,-1.13215,1.30008,-0.95375,0.88980,1.44296,0.00887,0.96173,1.72292,0.24435,-0.07459,-0.04542,-0.68326,-0.78693,0.37258,-0.16628,0.35091,-1.39366,-0.10152,1.06506,-1.14836,-0.02555,-1.81552,-1.33014,0.86702,-0.31862,1.90025,0.36972,0.55580,-1.19289,-0.40063,-0.79509,-0.97475,0.76416,0.80424,0.40049,-0.94545,0.39654,-1.90284,1.38399,-1.25966,-1.27626,0.16230,0.28226,-0.01178,-1.10132,1.11299,-1.63781,-1.59130,-0.10746,-1.21239,1.28828,-1.05222,1.51484,1.04520,1.19368,1.88689,0.08791,-0.96987,-0.14018,-0.52616,-0.69373,0.16059,-0.29619,-0.65398,-0.21675,0.49335,0.86755,-1.59304,-0.29870,0.19199,0.18547,0.18734,0.97052,0.98780,-0.21488,0.57228,-0.32771,-0.22642,0.89956,0.01095,-0.49217,0.22297,-1.41891,2.01544,-2.35212,-0.32403,-1.93584,-0.81562,-1.67458
1.57404,1.50857,0.76642,0.08187,0.05852,0.81665,-0.44285,-1.78093,0.46266,-1.14432,-0.91649,-0.03212,-0.13022,-1.35778,0.12928,0.96834,-1.15668,1.33400,-1.58297,2.07993,-0.42069,0.11825,-2.01046,-0.10925,0.21018,-0.07987,-0.55973,-0.98926,1.12500,0.11135,1.43790,-0.47961,-0.48733,0.84910,-1.74484,-1.13702,1.04882,-1.14051,-1.80328,1.85856,-1.29830,0.20407,0.12972,-2.82507,-0.33834,0.45595,0.37762,0.88751,-0.39741,0.73297,-0.72723,-1.43297,-1.26036,-1.49037,1.06820,-1.44926,0.32230,-0.32918,-0.05366,1.49257,-0.45423,0.64708,0.12866,-0.04367,2.21734,-1.57838,1.24979,0.73485,-0.42531,1.70115,-1.78264,-0.66026,-1.18061,0.49694,-0.99754,0.41917,-0.18336,-0.46260,0.30849,-0.27936,-1.04277,2.91037,-0.39395,-2.26584,-0.93782,-1.27282,0.82211,0.33603,0.47164,-0.40107,-0.24413,-0.36985,-0.06788,0.88853,0.39960,0.51917,0.44621,0.79578,0.33529,0.40335,-0.32498,-0.13776,-0.16454,-0.62375,0.50054,-1.47945,-0.48725,1.23518,1.61099,0.27457,0.69243,-0.04240,-0.09203,1.51200,-0.17165,1.27682,0.99278,-0.40763,1.88623,-0.15898
-0.23613,-0.32411,0.84333,0.60206,-0.22987,1.12023,-0.17416,-0.79229,-0.77163,-0.99127,-0.22920,1.10138,-0.84832,0.25565,-0.71078,-0.28438,-1.51975,-0.14656,-0.18420,0.52361,0.15033,-1.23330,1.10617,0.16697,0.18196,-0.00611,-0.51486,0.17721,0.45284,-1.83385,-0.54194,-0.20195,0.21590,1.22671,-0.83602,-0.41748,-0.54681,-0.77656,-0.38781,0.75147,-0.95687,0.44633,-1.64324,-0.58337,-0.40062,1.70216,-0.25057,-2.07160,-2.01438,0.02359,0.55021,0.32846,0.20041,1.19391,-0.47527,0.81098,-1.62058,-0.96870,-1.69401,-0.31064,-0.06003,0.11334,0.15299,-0.81153,-0.23409,-1.63871,1.32661,-0.26243,-0.43496,1.65934,-1.20650,-1.28154,-1.06672,0.00138,0.46615,0.72127,2.52608,-2.18664,0.53185,-0.58619,-0.55765,-0.60471,-0.79556,1.64254,0.84151,-0.00083,1.34887,-1.55689,-1.29432,-2.16752,-0.65646,0.14014,0.11333,0.18000,-1.29182,0.81832,0.19828,0.64481,-1.88858,0.35313,-1.47798,-0.63529,-0.66396,-0.59565,-1.48434,-0.07680,-2.48684,-0.71943,-0.56348,1.39542,0.97102,1.27205,0.06989,0.17086,2.31870,-0.43078,0.66106,0.75066,-0.75055,-1.55380
-1.48433,-0.44428,-0.30863,-0.87073,-0.13091,0.47356,1.88751,0.19192,0.23133,-0.08273,-1.86974,-0.05669,0.02691,2.54873,-0.23635,0.28951,-0.11643,-1.08678,1.18394,0.73247,0.66125,-0.94268,1.43980,-1.46758,0.54636,2.10149,-0.98286,-0.60830,0.06702,-0.47328,-1.50535,0.12886,-1.12598,0.50719,-0.99370,1.64197,-0.81511,-0.30546,0.72842,-1.26727,0.32989,1.32048,-1.54872,0.16008,0.18975,0.79473,-1.21129,-1.23213,0.51516,0.29852,0.19409,0.29985,-0.64456,0.24268,0.35432,-0.69860,1.94479,0.41114,-1.10141,0.71442,-0.99326,0.83535,1.25011,-0.70572,0.90156,0.41537,0.76550,2.02337,-0.18393,-0.76632,-0.87107,-0.96281,-0.03288,0.42371,0.31933,0.80749,0.01254,1.42003,-0.35454,2.89919,0.61317,-0.84861,-0.94999,0.43857,-0.28432,0.68008,0.46794,-0.07108,-0.80018,-1.51962,-0.40822,0.80531,0.22285,-1.26092,0.24190,0.40585,-0.87336,0.06707,0.10082,-1.18920,-1.54272,-0.08617,-0.04596,1.91208,-1.16886,-1.08550,-1.47692,0.36366,0.11075,0.12850,-0.62773,-0.47683,1.16269,0.09943,0.06298,0.68614,0.11900,0.20610,1.23576,-1.16561
-0.42564,-1.10885,-0.96558,-0.40472,0.69963,0.97348,-0.55013,-1.08176,0.24149,-0.83534,-0.47417,1.18551,0.80258,0.22491,-1.33938,0.19743,0.92738,-0.30036,1.39716,1.26618,1.44660,0.27877,0.58593,1.38758,0.41553,-0.47757,-0.44635,0.19800,-1.35974,-0.07912,1.01499,-2.18196,1.51690,1.15579,-0.50295,0.62975,-0.03574,1.21953,0.89110,-1.43792,0.69122,-0.18338,0.14348,-0.74964,1.68052,1.05713,-0.71485,-1.24562,-0.39559,0.44231,0.18400,1.19410,0.82084,0.99682,0.38798,-1.33175,-0.15651,0.99785,-0.00445,0.54552,-0.33393,-1.11392,-0.03230,0.41283,-0.69229,-0.28196,-1.06096,1.21565,-0.23451,1.51833,1.42855,-0.20680,-0.97768,-2.08226,-1.33769,-1.36115,1.35376,0.11711,0.30946,-2.35508,-1.14838,0.94352,0.34328,-0.19212,0.54841,1.58868,-0.22884,0.07567,0.26117,2.29766,-2.03063,0.63949,-0.10097,0.61114,-0.56217,-0.02284,0.64829,3.01811,0.86542,-0.87648,0.00258,0.68704,-1.22670,0.06323,1.98890,1.60367,-0.38866,0.92014,2.02035,-1.66803,-0.49567,-0.87967,-0.75223,-0.78078,0.07616,0.44826,-1.35392,-0.09396,-1.33158,-0.79431
-0.05445,-0.53667,-0.14519,0.77713,1.35240,0.63229,0.06192,1.46115,-0.33144,1.02783,-0.24480,0.36375,-0.14887,0.00936,-0.42540,1.35516,-0.78056,-0.66191,2.18524,0.95542,-2.19696,-0.59662,-1.92664,-1.01015,-2.94825,-0.12857,-1.13273,0.01903,-1.70310,0.16836,-0.42403,1.59460,1.39159,0.81886,-0.36079,2.07987,-1.57801,-1.36810,-0.13450,2.24736,-0.10174,-0.16113,-1.38296,0.91881,0.88421,0.80210,-0.60446,-0.64717,-1.30618,0.07570,-1.11061,-1.20311,-0.38902,-0.49520,-0.47366,0.40906,0.12354,-0.35143,0.22127,-1.09940,0.09230,0.15250,-1.41252,1.09268,-0.91452,0.06862,1.12047,1.01457,0.10446,-0.36123,0.87583,0.57079,-0.58196,-0.74928,-1.90652,0.14425,-0.08146,1.11094,0.27846,1.42526,-0.66482,1.20148,-0.43372,0.73416,-1.58923,0.20807,-1.99883,-0.27161,0.51416,-0.54855,-1.00102,0.79546,-0.08980,-0.47990,0.11480,2.62825,1.06998,1.07314,0.48559,0.19937,-0.34298,-1.68829,-1.43983,-0.39909,0.36707,0.16745,-0.77601,1.31617,1.37139,-1.48697,0.10819,0.40804,0.05113,1.25081,-1.45437,-0.59695,-0.27481,-0.73185,-0.05497,-1.30668
-1.15734,0.83132,0.86628,0.02945,-1.22987,0.12999,1.24406,1.69597,-0.33526,-1.67560,0.87964,-0.28592,0.91983,0.34900,-0.94246,0.04100,1.16107,-0.07577,-1.04519,-1.57736,-0.74547,-0.44063,0.82951,-1.18267,1.45336,-1.27851,2.30556,1.68765,0.10963,-1.72530,-0.08177,-0.33682,-1.34173,0.32466,-0.89144,-0.63565,-0.24071,-0.55390,1.94460,-0.56619,0.54422,0.16570,0.41370,0.40371,0.81228,0.27105,0.24839,0.08211,-0.14748,-0.96533,-0.11114,0.19611,0.43428,0.18952,-0.16977,-0.08204,-0.52138,0.25041,-0.16768,0.19056,0.99246,-0.77012,0.68800,0.13972,1.94290,-0.26108,0.63392,0.06893,-1.36223,-0.52502,0.81208,-0.56862,-2.20700,0.03904,-0.97790,0.12236,1.52337,0.75374,1.47359,-0.59085,-0.12949,-1.04103,-0.58149,-0.97305,-1.42863,1.32260,-2.10649,1.41810,1.33689,0.44878,-1.06391,-1.52961,-0.52787,0.67141,0.07721,-1.00458,1.06492,1.59352,-0.18960,0.13877,0.56412,0.57370,0.32089,-1.43468,-0.52443,0.82318,1.02930,-0.24554,-0.42407,0.52685,0.32858,-1.47840,-2.10189,-1.00885,-0.77485,0.27986,-1.60662,1.37537,-1.28581,0.58761
0.48804,0.65800,0.20776,-0.10663,0.48468,-2.32680,0.65564,0.14550,-0.24229,2.04854,-0.63030,-0.40273,1.98035,-0.77309,-0.60189,-0.16867,0.71629,0.27821,-1.30910,-0.53476,-0.59716,-0.10584,0.41676,0.37776,-1.67015,1.02211,0.24767,1.34605,0.42063,1.28273,0.41518,1.43536,0.48670,-0.06415,2.41406,0.97734,0.52976,-1.24306,-1.29287,0.26931,0.24760,-0.58946,0.20170,1.55934,0.62600,-1.15909,-0.08751,-0.74082,-0.39762,-0.44445,-0.51971,-1.27977,-0.09390,-0.56828,-2.85632,1.89732,1.15277,-0.43964,0.06325,-1.29764,1.69098,2.02644,0.24784,1.12024,0.12574,-1.46589,-0.51387,0.19003,-0.39956,-0.21229,-0.11211,-0.20663,0.09835,-1.02363,-0.62226,-1.27321,0.96022,-2.04660,1.08482,1.48069,-0.28309,-2.64253,-0.27407,-0.10897,-1.11581,-0.53153,1.52869,0.69030,-0.87960,-1.60047,-0.29092,-0.21907,0.50060,-0.52715,0.56943,1.93575,0.74757,-0.13418,-0.14529,-0.35540,-0.68968,0.15821,-0.14695,-1.20158,1.19729,-2.15112,-0.94552,-1.92017,-1.24306,-0.16278,-0.78933,0.85850,-0.71172,0.62421,-0.11479,-1.03411,-0.98735,1.58661,-0.18315,-1.39165
0.60247,-0.34537,2.13660,0.61605,0.06101,0.87016,-0.53391,0.90970,0.86052,1.25149,-0.39700,-1.15594,-0.65115,-0.21823,1.66365,2.22353,0.24443,0.08145,-0.34409,0.80427,1.91891,1.76768,1.16249,1.09265,0.77661,-0.04263,-0.73144,-0.06183,0.39819,-1.51296,-0.17462,-0.78582,0.98702,-0.51581,0.33834,-0.62068,1.54457,-1.66011,0.40368,-1.31406,-0.41005,0.22601,0.31620,0.20457,0.08143,-0.65188,-0.13998,0.05653,0.18745,-0.08066,0.66375,0.05026,0.23407,-0.38627,-0.98623,0.11599,1.27374,0.38115,-0.74164,0.88851,-0.35038,0.75765,-0.27784,0.45665,-0.55724,-0.55868,-1.71086,0.58492,0.45069,0.45566,0.23663,-0.90770,1.02520,1.09652,-0.68975,0.51678,0.85922,-0.45358,-0.38639,0.57434,-1.45011,-1.08632,-0.87272,-1.84387,1.09782,-1.98336,0.33734,0.84176,-0.23530,-0.69257,0.25863,-0.01293,1.00007,-2.68913,-0.81517,0.57985,0.01783,0.66373,0.30865,-0.12005,-1.96569,-0.16559,1.78511,0.74012,0.01836,-1.23993,-1.63414,1.21554,0.70806,1.23400,0.60086,-0.89274,1.85990,0.39401,0.27059,-1.26004,0.87484,1.42244,0.83999,-1.07936
